SeniorCitizen,Tenure,MonthlyCharges,Churn,TotalCharges,Gender_Male,Contract_One year,Contract_Two year,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,28,31.55,1,883.4,True,False,False,False,False,False
1,64,73.61,0,4711.04,True,False,True,False,True,False
0,68,71.15,0,4838.2,True,False,False,False,True,False
0,51,47.15,1,2404.65,False,False,False,False,False,True
1,48,102.71,0,4930.08,True,True,False,False,False,False
1,10,38.7,0,387.0,False,False,True,True,False,False
1,39,56.07,0,2186.73,True,False,False,True,False,False
0,19,75.55,0,1435.45,True,False,True,False,False,False
1,64,106.72,1,6830.08,False,False,True,False,False,True
0,19,61.86,0,1175.34,False,False,False,False,False,True
1,62,59.86,0,3711.32,True,False,False,False,False,True
0,13,77.95,0,1013.35,False,False,False,False,True,False
1,25,51.67,0,1291.75,False,False,False,False,True,False
0,42,90.92,0,3818.64,False,False,True,False,False,True
0,39,44.87,0,1749.93,False,True,False,False,False,False
0,30,102.32,0,3069.6,False,False,True,True,False,False
0,5,47.24,1,236.2,True,False,True,False,True,False
0,18,119.27,0,2146.86,True,False,True,False,False,True
0,21,51.65,0,1084.65,False,False,False,False,True,False
1,50,107.88,0,5394.0,True,False,False,False,True,False
1,6,59.74,0,358.44,True,True,False,False,False,True
1,50,44.61,0,2230.5,False,True,False,False,False,False
1,66,42.62,1,2812.92,True,True,False,True,False,False
0,1,105.02,1,105.02,False,False,True,False,False,False
1,57,50.88,1,2900.16,False,True,False,False,True,False
0,30,53.86,0,1615.8,True,False,True,False,False,False
0,58,39.7,0,2302.6,False,False,False,False,False,False
0,52,116.13,1,6038.76,False,False,True,True,False,False
1,37,44.47,1,1645.39,False,False,False,False,False,True
0,48,44.74,0,2147.52,False,False,False,False,False,True
1,1,114.39,1,114.39,False,True,False,False,False,True
1,19,110.09,1,2091.71,True,False,False,False,False,False
1,46,44.89,0,2064.94,True,True,False,False,False,False
1,67,106.47,0,7133.49,False,True,False,True,False,False
1,2,44.98,0,89.96,False,True,False,False,False,True
0,56,28.45,1,1593.2,True,False,True,True,False,False
0,17,102.04,0,1734.68,False,True,False,True,False,False
1,22,97.16,0,2137.52,True,True,False,False,False,False
0,27,49.47,0,1335.69,False,False,False,False,False,True
1,55,29.01,0,1595.55,False,False,True,False,True,False
0,32,40.64,0,1300.48,False,True,False,False,True,False
0,60,97.11,0,5826.6,False,True,False,False,False,False
0,28,116.47,1,3261.16,False,True,False,False,False,False
0,28,45.9,0,1285.2,False,False,False,False,False,False
0,25,101.83,1,2545.75,False,False,False,False,False,False
0,26,42.79,0,1112.54,True,False,False,False,True,False
0,71,87.96,0,6245.16,True,True,False,False,False,True
0,17,28.36,1,482.12,True,True,False,True,False,False
0,7,78.53,0,549.71,False,True,False,False,True,False
0,56,46.92,0,2627.52,False,True,False,False,False,True
0,64,112.58,0,7205.12,False,True,False,False,False,False
0,20,48.98,0,979.6,False,False,False,True,False,False
0,38,59.84,0,2273.92,False,True,False,False,False,True
1,58,104.07,0,6036.06,False,False,True,False,False,True
0,16,63.83,0,1021.28,False,True,False,True,False,False
0,51,43.84,0,2235.84,True,False,False,False,False,True
0,27,74.75,1,2018.25,False,True,False,False,False,True
0,51,104.0,0,5304.0,True,False,True,True,False,False
0,16,63.32,0,1013.12,True,True,False,True,False,False
0,60,33.29,0,1997.4,False,False,True,False,True,False
1,40,58.31,1,2332.4,False,False,True,False,False,False
1,67,115.45,1,7735.15,True,False,False,False,False,False
1,2,27.2,0,54.4,True,False,True,False,False,True
0,48,60.84,0,2920.32,False,True,False,False,False,False
0,52,84.8,0,4409.6,False,False,True,False,True,False
0,24,27.85,1,668.4,True,True,False,False,False,True
1,2,54.5,0,109.0,False,True,False,False,False,False
0,65,114.06,1,7413.9,False,True,False,False,False,False
0,20,23.06,0,461.2,False,True,False,False,False,True
1,34,95.17,0,3235.78,True,False,False,True,False,False
1,41,104.14,0,4269.74,True,True,False,False,True,False
0,41,47.71,1,1956.11,True,False,False,False,False,True
0,23,41.47,0,953.81,False,False,True,False,False,True
0,38,111.48,0,4236.24,False,True,False,False,False,False
0,44,96.4,1,4241.6,True,False,True,True,False,False
1,67,31.34,0,2099.78,True,False,False,False,False,False
0,62,41.22,0,2555.64,True,True,False,False,False,True
0,12,82.14,0,985.68,False,True,False,False,False,True
1,30,61.94,0,1858.2,True,False,False,False,False,False
0,65,70.42,0,4577.3,True,False,True,True,False,False
0,41,115.15,0,4721.15,False,False,False,False,False,True
1,20,62.02,0,1240.4,False,False,True,False,True,False
1,6,108.17,0,649.02,False,False,True,True,False,False
0,4,86.07,1,344.28,True,False,True,False,False,True
1,10,32.16,1,321.6,False,True,False,True,False,False
1,51,94.45,1,4816.95,False,False,False,True,False,False
0,38,72.02,1,2736.76,True,True,False,False,True,False
1,1,42.51,1,42.51,False,False,False,False,False,True
0,8,48.95,1,391.6,True,False,True,True,False,False
0,63,75.73,1,4770.99,True,True,False,False,False,True
0,33,80.17,1,2645.61,False,True,False,False,False,True
0,15,116.82,0,1752.3,False,True,False,True,False,False
1,31,105.47,0,3269.57,False,False,True,False,False,False
0,21,40.58,1,852.18,False,False,False,True,False,False
0,3,97.4,0,292.2,False,False,True,False,False,False
0,66,20.83,1,1374.78,False,True,False,False,False,False
0,35,32.98,0,1154.3,True,True,False,False,False,False
1,41,39.97,1,1638.77,True,False,True,False,False,False
1,59,79.72,0,4703.48,False,True,False,True,False,False
1,16,39.47,0,631.52,True,True,False,False,False,False
0,56,56.53,1,3165.68,False,False,False,False,False,True
1,45,44.28,0,1992.6,True,False,False,True,False,False
1,59,53.74,0,3170.66,True,False,False,False,True,False
0,50,114.25,0,5712.5,True,False,False,False,False,False
1,12,119.74,0,1436.88,False,False,False,True,False,False
0,12,88.57,0,1062.84,True,False,False,False,False,False
1,33,77.23,0,2548.59,False,True,False,False,False,True
1,49,90.84,1,4451.16,True,True,False,False,False,False
1,21,97.17,0,2040.57,True,False,False,True,False,False
1,60,93.9,0,5634.0,True,False,True,False,False,True
0,52,28.19,1,1465.88,True,False,False,False,False,False
0,54,51.03,0,2755.62,True,True,False,False,True,False
1,39,54.34,0,2119.26,False,False,True,False,False,False
0,49,56.93,0,2789.57,False,False,True,False,False,False
1,64,54.43,0,3483.52,True,False,True,False,False,True
1,26,98.71,0,2566.46,True,True,False,False,False,False
1,71,94.76,1,6727.96,True,False,True,True,False,False
1,7,20.46,0,143.22,True,True,False,True,False,False
1,62,49.64,0,3077.68,False,True,False,False,False,True
1,24,82.37,0,1976.88,True,False,False,True,False,False
0,40,32.03,0,1281.2,False,True,False,False,True,False
0,47,27.12,0,1274.64,True,False,True,False,False,False
1,8,102.84,0,822.72,False,True,False,False,False,True
0,54,65.27,0,3524.58,True,True,False,True,False,False
1,9,105.57,0,950.13,True,False,False,False,True,False
0,3,102.36,1,307.08,False,False,False,False,True,False
0,54,109.34,0,5904.36,True,True,False,False,False,True
0,21,24.83,1,521.43,True,True,False,False,False,True
1,48,38.61,0,1853.28,True,True,False,True,False,False
0,47,49.61,0,2331.67,False,False,False,False,False,False
1,68,33.62,0,2286.16,True,False,False,False,True,False
1,63,68.55,1,4318.65,True,False,True,False,True,False
1,16,99.9,0,1598.4,False,False,True,False,False,True
0,5,115.12,0,575.6,False,False,True,False,True,False
0,11,108.96,0,1198.56,False,False,True,False,False,True
0,29,65.73,1,1906.17,True,False,False,False,False,False
1,70,83.65,0,5855.5,True,False,False,False,False,True
1,48,43.07,0,2067.36,True,True,False,False,False,False
0,15,60.3,0,904.5,False,False,True,True,False,False
1,34,107.12,0,3642.08,True,True,False,False,False,True
0,60,22.92,0,1375.2,True,True,False,True,False,False
0,62,73.28,1,4543.36,False,False,False,False,False,False
0,2,107.28,0,214.56,False,True,False,False,True,False
0,19,32.2,0,611.8,False,True,False,True,False,False
1,49,118.25,0,5794.25,False,False,False,False,False,True
0,28,21.24,0,594.72,False,False,False,False,False,True
0,48,108.61,0,5213.28,True,False,False,True,False,False
0,37,55.37,0,2048.69,False,False,False,True,False,False
0,49,33.27,0,1630.23,True,False,True,True,False,False
0,48,35.74,1,1715.52,True,False,True,False,False,True
0,29,90.12,0,2613.48,False,False,True,True,False,False
0,60,107.07,0,6424.2,False,True,False,True,False,False
1,29,84.11,0,2439.19,False,False,True,False,False,False
1,58,112.87,1,6546.46,True,False,False,True,False,False
1,48,104.25,1,5004.0,False,False,True,True,False,False
1,23,20.9,0,480.7,False,False,False,False,False,True
0,27,86.94,0,2347.38,False,False,True,False,False,True
1,7,50.46,0,353.22,False,False,True,False,True,False
1,49,65.45,0,3207.05,False,False,False,False,False,True
1,54,29.4,1,1587.6,True,False,False,False,False,True
0,68,48.21,0,3278.28,True,True,False,False,False,True
1,42,83.27,0,3497.34,True,True,False,False,False,True
1,59,41.84,0,2468.56,False,True,False,True,False,False
0,44,84.75,0,3729.0,False,False,True,False,True,False
1,26,112.3,1,2919.8,False,False,True,False,False,True
0,23,20.49,0,471.27,True,False,False,True,False,False
1,8,98.58,0,788.64,False,False,False,False,False,True
0,53,84.13,0,4458.89,False,True,False,False,True,False
1,14,24.66,0,345.24,False,False,False,False,False,False
1,71,99.02,0,7030.42,True,False,True,False,False,False
1,7,42.45,0,297.15,False,False,False,False,True,False
0,9,46.58,0,419.22,True,False,False,True,False,False
1,3,29.35,1,88.05,False,False,False,True,False,False
0,17,73.44,0,1248.48,True,False,False,False,True,False
0,44,69.82,0,3072.08,True,False,False,False,False,False
0,46,54.72,1,2517.12,True,True,False,False,False,True
0,58,36.88,1,2139.04,False,True,False,False,False,False
1,28,103.8,1,2906.4,False,False,True,False,False,True
1,14,107.64,0,1506.96,True,True,False,False,True,False
1,9,74.06,0,666.54,True,False,False,False,True,False
0,26,44.42,0,1154.92,False,True,False,False,True,False
1,2,29.61,0,59.22,False,False,True,False,False,False
0,34,106.85,1,3632.9,True,True,False,False,True,False
0,19,29.61,0,562.59,False,False,True,False,False,False
0,39,21.32,1,831.48,False,False,True,True,False,False
1,13,66.94,0,870.22,False,False,True,False,False,True
1,5,93.13,0,465.65,False,False,False,False,False,True
0,50,65.75,0,3287.5,True,False,True,False,False,True
1,23,25.14,0,578.22,False,True,False,False,True,False
1,29,89.0,1,2581.0,False,True,False,False,False,True
0,26,84.23,0,2189.98,True,True,False,False,True,False
0,57,88.15,0,5024.55,True,False,True,False,False,False
1,1,41.12,1,41.12,False,False,True,False,True,False
0,28,99.57,1,2787.96,False,False,False,False,False,True
0,62,67.92,1,4211.04,False,False,True,False,True,False
1,47,73.64,0,3461.08,False,True,False,False,True,False
1,59,74.58,0,4400.22,True,False,False,False,False,False
0,31,48.68,1,1509.08,True,True,False,False,True,False
1,70,45.01,0,3150.7,True,False,False,False,False,True
0,49,20.48,0,1003.52,False,False,True,False,True,False
0,5,59.66,1,298.3,False,False,False,True,False,False
1,31,68.51,1,2123.81,False,False,True,False,True,False
0,37,94.28,0,3488.36,False,False,True,True,False,False
0,15,26.66,0,399.9,True,True,False,False,False,True
0,52,112.4,0,5844.8,True,False,True,True,False,False
1,69,46.4,0,3201.6,False,False,True,True,False,False
1,11,56.67,0,623.37,True,False,True,True,False,False
1,43,24.84,0,1068.12,False,True,False,True,False,False
0,70,85.31,0,5971.7,False,False,True,True,False,False
0,23,90.89,0,2090.47,True,True,False,False,True,False
1,40,112.88,0,4515.2,False,False,False,False,False,False
1,63,53.68,0,3381.84,False,True,False,True,False,False
1,2,45.74,0,91.48,True,True,False,False,False,True
0,47,92.61,0,4352.67,False,False,True,False,False,True
1,30,90.68,0,2720.4,False,True,False,False,True,False
0,16,113.71,1,1819.36,True,False,False,False,False,False
1,59,40.53,0,2391.27,False,True,False,False,False,False
0,47,90.53,1,4254.91,True,False,True,True,False,False
0,30,26.69,1,800.7,False,False,False,False,False,True
1,9,68.04,0,612.36,True,False,True,False,False,True
0,65,31.94,1,2076.1,True,False,True,False,True,False
1,59,85.31,0,5033.29,True,True,False,True,False,False
0,64,80.15,0,5129.6,False,False,True,False,False,True
0,8,24.88,0,199.04,True,False,False,True,False,False
1,52,51.96,0,2701.92,True,False,False,False,False,False
0,18,59.5,0,1071.0,True,False,False,True,False,False
1,58,44.81,0,2598.98,True,False,False,True,False,False
1,49,23.87,0,1169.63,True,True,False,False,True,False
1,32,51.88,0,1660.16,False,False,False,False,True,False
0,48,99.26,0,4764.48,False,True,False,False,False,False
0,45,56.01,0,2520.45,False,False,True,False,False,False
0,54,52.34,1,2826.36,False,False,True,True,False,False
1,46,114.18,0,5252.28,False,True,False,False,False,True
1,31,24.16,0,748.96,False,False,True,True,False,False
0,37,96.73,0,3579.01,False,False,True,False,False,False
0,16,68.31,0,1092.96,True,False,False,False,True,False
1,46,114.45,0,5264.7,False,False,True,False,True,False
0,46,59.35,1,2730.1,True,False,True,False,False,False
1,61,90.8,0,5538.8,True,True,False,True,False,False
0,46,26.99,1,1241.54,False,False,False,False,False,True
1,51,112.88,1,5756.88,True,False,True,False,True,False
0,62,54.45,0,3375.9,True,False,True,True,False,False
0,35,72.4,1,2534.0,True,True,False,False,False,True
1,42,33.85,0,1421.7,True,False,True,False,False,False
1,45,114.56,1,5155.2,False,False,False,True,False,False
1,68,87.3,0,5936.4,False,False,False,False,False,True
0,47,25.39,0,1193.33,False,False,False,True,False,False
1,30,35.52,1,1065.6,False,True,False,False,True,False
1,24,59.98,0,1439.52,False,False,False,False,False,False
0,66,41.68,1,2750.88,False,False,False,False,True,False
1,43,50.46,0,2169.78,False,False,False,False,True,False
1,34,119.75,0,4071.5,False,False,False,True,False,False
1,23,85.86,0,1974.78,False,False,False,False,False,False
0,61,112.22,1,6845.42,False,False,False,True,False,False
0,37,63.58,0,2352.46,True,True,False,False,False,True
0,13,91.03,0,1183.39,False,False,False,False,False,False
1,71,65.97,0,4683.87,True,False,True,False,True,False
0,7,52.82,1,369.74,True,True,False,False,True,False
1,42,71.92,0,3020.64,True,False,True,False,True,False
1,38,62.73,0,2383.74,True,False,True,True,False,False
1,52,118.05,0,6138.6,False,False,False,True,False,False
0,44,69.62,0,3063.28,True,False,True,True,False,False
0,64,101.11,1,6471.04,False,False,True,False,False,False
1,13,86.68,0,1126.84,False,False,True,False,False,False
1,28,67.96,0,1902.88,True,False,False,False,False,False
0,1,67.42,0,67.42,False,False,False,False,False,False
0,43,54.19,0,2330.17,True,False,False,False,False,True
0,42,30.7,0,1289.4,True,True,False,False,True,False
1,50,96.15,1,4807.5,False,False,False,True,False,False
0,60,111.81,0,6708.6,False,False,False,True,False,False
0,1,41.8,0,41.8,True,False,True,False,False,True
0,51,112.57,0,5741.07,False,False,False,False,True,False
1,16,43.23,1,691.68,False,False,True,False,True,False
0,39,73.01,0,2847.39,False,False,False,False,False,True
1,15,54.36,1,815.4,True,False,False,False,False,False
1,33,31.45,0,1037.85,True,False,False,False,True,False
1,53,25.28,0,1339.84,False,False,False,False,False,False
0,17,56.53,0,961.01,False,False,False,False,False,True
0,6,24.73,0,148.38,False,False,False,True,False,False
0,31,30.42,1,943.02,False,False,False,True,False,False
1,69,34.23,0,2361.87,False,False,True,True,False,False
0,40,20.19,0,807.6,True,True,False,True,False,False
1,30,35.33,0,1059.9,False,True,False,False,True,False
0,69,77.73,0,5363.37,True,False,False,False,False,False
0,7,101.95,1,713.65,False,True,False,True,False,False
0,13,39.34,1,511.42,True,False,True,True,False,False
0,4,28.09,0,112.36,False,False,True,True,False,False
1,50,92.95,0,4647.5,True,False,True,False,False,True
1,3,20.82,0,62.46,False,True,False,False,True,False
1,12,93.42,1,1121.04,True,True,False,False,False,True
1,65,33.11,1,2152.15,True,True,False,False,False,False
0,27,42.83,1,1156.41,True,False,False,True,False,False
1,50,32.01,0,1600.5,True,False,True,False,True,False
1,17,44.73,0,760.41,True,False,True,False,True,False
1,32,99.82,0,3194.24,True,False,False,False,True,False
0,51,33.25,0,1695.75,False,True,False,False,False,True
1,17,119.42,0,2030.14,True,False,True,False,False,True
1,34,52.71,0,1792.14,False,True,False,False,False,True
0,35,112.2,0,3927.0,False,False,False,False,False,True
0,24,39.0,0,936.0,False,True,False,False,False,False
1,54,38.79,0,2094.66,False,False,False,True,False,False
1,18,76.53,0,1377.54,False,True,False,True,False,False
0,50,25.06,1,1253.0,True,False,False,False,False,True
1,46,100.1,0,4604.6,True,False,True,False,False,True
0,48,63.96,0,3070.08,True,False,False,False,False,True
1,33,89.92,0,2967.36,False,True,False,False,False,False
1,27,37.46,1,1011.42,True,False,True,False,False,False
1,1,84.24,0,84.24,True,True,False,False,True,False
1,59,79.41,0,4685.19,True,True,False,True,False,False
1,10,95.57,0,955.7,True,False,False,False,False,True
0,25,49.74,1,1243.5,True,False,False,False,True,False
0,57,113.32,0,6459.24,False,True,False,True,False,False
1,66,116.13,0,7664.58,True,False,False,False,True,False
1,15,106.81,1,1602.15,False,True,False,False,False,False
1,28,77.2,0,2161.6,False,False,False,False,False,False
0,13,62.03,0,806.39,False,False,False,False,True,False
0,14,25.8,1,361.2,False,True,False,False,True,False
0,66,114.72,1,7571.52,False,False,True,True,False,False
0,34,115.18,0,3916.12,True,False,False,False,False,True
0,25,21.87,1,546.75,True,True,False,True,False,False
0,54,55.69,0,3007.26,True,False,True,True,False,False
0,12,108.0,0,1296.0,False,False,False,False,False,False
0,9,28.09,0,252.81,True,False,False,False,False,False
1,31,39.66,0,1229.46,True,True,False,False,True,False
0,53,117.87,0,6247.11,False,False,False,False,False,False
0,43,104.73,1,4503.39,False,True,False,True,False,False
0,38,111.21,0,4225.98,False,True,False,False,True,False
0,42,34.22,0,1437.24,False,False,False,False,True,False
1,48,41.13,0,1974.24,True,False,True,False,False,False
0,67,80.54,0,5396.18,False,False,False,False,False,True
1,66,70.17,0,4631.22,False,False,True,False,False,False
1,16,49.85,0,797.6,True,False,False,False,True,False
1,16,108.38,1,1734.08,True,False,True,False,True,False
0,31,110.14,1,3414.34,False,False,False,False,False,True
0,58,49.17,0,2851.86,True,False,True,True,False,False
0,28,35.58,0,996.24,False,False,True,False,True,False
1,4,34.91,0,139.64,False,False,False,False,False,True
1,10,68.44,0,684.4,True,False,False,True,False,False
1,51,33.29,0,1697.79,True,True,False,False,False,False
1,18,67.33,0,1211.94,False,False,True,False,False,True
0,47,66.19,0,3110.93,False,False,False,True,False,False
0,32,108.41,0,3469.12,False,True,False,False,True,False
0,30,49.62,1,1488.6,True,False,False,False,True,False
1,36,76.07,0,2738.52,False,False,True,False,False,True
1,9,94.35,0,849.15,False,False,False,False,False,False
0,36,79.59,0,2865.24,False,False,False,False,False,True
0,29,115.41,0,3346.89,False,True,False,False,True,False
1,16,80.23,0,1283.68,False,False,False,True,False,False
0,21,110.19,0,2313.99,True,True,False,False,False,False
0,64,44.51,0,2848.64,False,False,True,True,False,False
1,66,76.08,1,5021.28,False,False,True,False,False,True
1,59,74.33,1,4385.47,False,False,False,False,False,True
1,28,118.95,0,3330.6,False,True,False,True,False,False
0,55,40.45,0,2224.75,True,False,True,True,False,False
1,31,34.1,0,1057.1,True,False,False,True,False,False
0,33,81.17,0,2678.61,True,False,False,False,False,True
0,60,42.37,0,2542.2,False,False,False,True,False,False
1,41,83.92,0,3440.72,False,False,False,False,True,False
0,46,117.25,0,5393.5,True,False,False,True,False,False
1,49,114.65,0,5617.85,True,True,False,False,True,False
1,65,43.11,0,2802.15,True,False,False,False,True,False
0,42,37.09,0,1557.78,False,False,False,True,False,False
0,23,76.07,1,1749.61,False,False,False,False,False,False
1,27,78.68,1,2124.36,True,False,False,False,False,False
1,32,86.23,0,2759.36,True,False,False,False,False,False
1,3,94.15,0,282.45,True,False,False,False,True,False
1,60,80.1,0,4806.0,False,False,False,False,False,False
1,17,31.18,0,530.06,False,False,True,False,False,False
1,32,99.02,0,3168.64,False,False,True,True,False,False
0,7,27.95,0,195.65,True,False,False,False,False,True
0,71,22.0,0,1562.0,True,True,False,False,True,False
0,69,96.97,0,6690.93,False,False,False,False,False,True
0,58,74.84,1,4340.72,True,True,False,False,True,False
1,40,89.86,0,3594.4,False,True,False,False,True,False
0,48,58.27,0,2796.96,True,True,False,False,False,False
0,51,21.11,0,1076.61,True,True,False,True,False,False
1,57,53.1,0,3026.7,True,True,False,False,False,True
0,71,80.81,0,5737.51,True,False,True,False,False,True
1,37,42.57,1,1575.09,False,False,False,False,False,False
1,55,88.78,1,4882.9,True,False,True,False,False,True
1,41,99.44,0,4077.04,False,False,True,False,False,True
1,20,65.43,0,1308.6,False,False,False,False,True,False
1,33,107.57,0,3549.81,False,False,True,True,False,False
0,40,105.48,1,4219.2,True,False,False,True,False,False
0,34,107.81,1,3665.54,False,False,False,False,False,True
0,62,86.1,0,5338.2,False,False,False,False,False,True
1,19,50.48,1,959.12,False,False,False,False,True,False
0,43,68.13,0,2929.59,True,True,False,False,False,False
0,69,91.05,0,6282.45,True,True,False,False,True,False
0,63,41.06,0,2586.78,False,False,True,False,False,False
0,10,93.88,0,938.8,True,False,False,False,False,False
1,13,74.81,1,972.53,False,False,False,False,True,False
0,5,29.6,0,148.0,False,False,False,True,False,False
1,58,75.73,1,4392.34,True,False,False,False,True,False
1,59,26.68,1,1574.12,False,True,False,False,False,False
0,59,21.43,1,1264.37,True,True,False,True,False,False
1,15,108.96,0,1634.4,True,True,False,True,False,False
1,1,68.99,0,68.99,False,False,True,False,True,False
1,38,74.33,0,2824.54,True,False,False,True,False,False
1,53,47.99,1,2543.47,True,True,False,True,False,False
1,52,74.27,0,3862.04,False,True,False,False,True,False
1,1,36.89,0,36.89,False,False,False,False,False,True
1,11,94.56,1,1040.16,True,True,False,True,False,False
0,58,102.33,1,5935.14,True,False,False,False,True,False
0,40,105.59,1,4223.6,False,False,False,False,True,False
1,60,30.67,0,1840.2,True,True,False,False,False,True
1,44,75.78,0,3334.32,True,False,True,True,False,False
0,6,100.88,0,605.28,True,False,False,False,False,False
0,28,32.82,0,918.96,True,False,True,False,False,False
0,31,29.95,0,928.45,True,True,False,True,False,False
0,8,101.69,0,813.52,True,False,False,True,False,False
1,5,99.67,1,498.35,True,False,False,False,True,False
1,54,64.87,1,3502.98,False,True,False,False,True,False
0,17,30.97,0,526.49,False,False,True,False,False,False
0,38,71.61,0,2721.18,False,True,False,True,False,False
0,9,59.48,0,535.32,False,True,False,False,True,False
0,14,71.85,0,1005.9,False,True,False,False,False,False
1,26,63.99,1,1663.74,True,False,True,False,False,False
0,62,76.85,0,4764.7,True,False,False,False,False,True
0,25,92.71,0,2317.75,True,False,False,True,False,False
0,36,97.49,0,3509.64,True,True,False,False,False,True
1,33,84.9,1,2801.7,False,True,False,False,True,False
1,3,39.89,1,119.67,True,False,True,False,True,False
1,11,59.71,1,656.81,True,True,False,False,False,False
0,58,27.12,0,1572.96,False,False,True,False,True,False
0,64,65.17,0,4170.88,True,False,True,False,False,True
0,18,117.03,0,2106.54,True,False,True,True,False,False
1,47,84.17,0,3955.99,False,True,False,False,False,False
1,44,35.46,0,1560.24,True,False,False,False,False,False
0,59,46.86,1,2764.74,True,False,True,False,True,False
0,50,26.46,0,1323.0,True,False,False,False,False,False
1,69,38.24,0,2638.56,True,False,True,False,False,False
0,29,68.78,1,1994.62,True,True,False,True,False,False
0,67,54.49,0,3650.83,False,False,True,False,False,False
0,2,40.4,0,80.8,False,False,True,True,False,False
1,25,34.66,0,866.5,False,False,False,False,False,True
0,19,85.61,1,1626.59,False,True,False,False,False,False
0,40,75.81,0,3032.4,False,False,True,False,False,True
0,2,104.26,0,208.52,False,True,False,True,False,False
0,65,38.33,1,2491.45,True,False,False,False,False,False
1,62,104.8,0,6497.6,False,True,False,False,True,False
1,54,77.79,1,4200.66,False,True,False,False,True,False
1,45,46.62,0,2097.9,True,False,False,False,False,False
0,49,47.36,0,2320.64,True,False,True,True,False,False
1,69,59.04,0,4073.76,False,False,True,False,True,False
0,38,66.01,0,2508.38,True,True,False,False,False,True
1,4,28.25,0,113.0,False,False,True,True,False,False
0,17,104.2,0,1771.4,True,False,False,True,False,False
1,53,32.15,0,1703.95,False,True,False,False,False,False
1,53,68.35,0,3622.55,True,True,False,False,False,True
1,31,58.3,0,1807.3,True,False,True,True,False,False
0,22,71.23,1,1567.06,False,False,True,False,False,False
0,11,108.75,0,1196.25,False,False,True,False,False,True
0,34,118.91,0,4042.94,False,True,False,True,False,False
1,15,22.03,0,330.45,False,False,True,False,True,False
0,10,59.32,0,593.2,False,True,False,False,False,True
0,53,101.76,1,5393.28,True,False,True,True,False,False
0,48,52.66,1,2527.68,False,True,False,False,False,True
0,31,84.9,1,2631.9,False,True,False,False,True,False
0,37,119.23,0,4411.51,True,True,False,True,False,False
0,28,84.68,0,2371.04,True,False,True,False,True,False
1,31,31.12,0,964.72,False,False,True,False,False,False
1,70,104.29,0,7300.3,True,False,False,False,False,False
0,14,116.67,1,1633.38,True,True,False,True,False,False
1,16,91.25,1,1460.0,False,False,True,True,False,False
1,25,61.91,0,1547.75,True,False,False,False,False,True
0,39,114.84,0,4478.76,True,False,False,True,False,False
0,66,116.86,0,7712.76,False,False,True,False,False,False
1,38,113.51,1,4313.38,False,True,False,True,False,False
0,41,61.18,0,2508.38,True,False,False,False,False,True
1,40,98.97,0,3958.8,True,False,False,False,False,False
1,64,85.42,1,5466.88,False,True,False,True,False,False
1,16,37.97,1,607.52,True,False,True,False,True,False
0,59,73.55,0,4339.45,True,True,False,False,True,False
1,11,94.77,0,1042.47,True,True,False,False,True,False
0,1,109.59,1,109.59,False,False,True,False,True,False
0,13,106.26,0,1381.38,True,False,False,False,False,True
0,30,35.47,0,1064.1,True,True,False,False,True,False
0,69,68.8,0,4747.2,False,False,False,False,True,False
0,18,67.83,1,1220.94,True,False,False,True,False,False
1,13,109.87,1,1428.31,True,False,False,False,True,False
0,32,20.19,1,646.08,False,False,True,False,True,False
0,71,93.87,0,6664.77,False,False,False,True,False,False
0,50,81.86,0,4093.0,False,True,False,False,False,False
0,71,112.16,0,7963.36,False,True,False,False,False,True
0,31,65.69,1,2036.39,True,True,False,False,False,True
1,51,85.77,0,4374.27,True,False,True,False,False,False
0,27,117.27,0,3166.29,False,True,False,True,False,False
0,60,94.39,0,5663.4,False,False,True,False,False,False
1,33,26.74,1,882.42,True,False,False,False,False,True
0,53,36.75,1,1947.75,False,False,False,False,False,True
1,33,102.15,1,3370.95,True,False,True,False,False,False
1,41,53.48,0,2192.68,False,False,True,False,True,False
1,19,90.59,1,1721.21,True,False,True,False,False,True
1,41,89.98,0,3689.18,False,False,False,False,False,False
0,42,119.37,1,5013.54,False,False,True,False,True,False
0,23,66.99,0,1540.77,True,False,False,False,True,False
1,33,93.78,0,3094.74,False,False,False,True,False,False
1,20,24.88,0,497.6,True,True,False,False,False,False
0,25,66.26,0,1656.5,True,False,False,False,False,True
1,52,38.67,0,2010.84,True,False,True,True,False,False
1,12,104.06,0,1248.72,True,False,True,False,False,True
1,32,103.99,0,3327.68,True,False,True,False,True,False
0,33,43.64,0,1440.12,False,False,False,False,False,False
1,68,51.83,0,3524.44,False,False,False,False,True,False
0,15,90.25,1,1353.75,True,True,False,False,True,False
0,51,93.83,1,4785.33,False,True,False,False,True,False
0,6,85.76,1,514.56,True,False,True,False,False,False
1,69,119.67,0,8257.23,False,False,False,True,False,False
1,69,106.87,1,7374.03,False,False,True,False,False,True
0,35,61.71,1,2159.85,False,False,True,False,True,False
0,34,52.7,0,1791.8,False,False,True,False,False,True
0,63,79.68,0,5019.84,True,True,False,False,False,True
1,68,101.76,0,6919.68,True,False,True,True,False,False
1,18,67.53,0,1215.54,False,True,False,False,False,False
0,26,93.77,1,2438.02,False,False,False,False,False,True
0,61,21.92,0,1337.12,True,False,True,True,False,False
1,48,112.58,0,5403.84,False,True,False,False,False,True
0,31,97.38,0,3018.78,True,False,False,False,True,False
